Command: vcs -R +v2k -full64 -f rtl_sim.f +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 \
+define+ASCII -debug_access+all -l vcs_decrypt_pat3.log
*** Using c compiler gcc instead of cc ...
                         Chronologic VCS (TM)
         Version N-2017.12_Full64 -- Sun Oct 12 02:00:49 2025
               Copyright (c) 1991-2017 by Synopsys Inc.
                         ALL RIGHTS RESERVED

This program is proprietary and confidential information of Synopsys Inc.
and may be used and disclosed only as authorized in a license agreement
controlling such use and disclosure.

Parsing design file './test_enigma_part4.v'
Parsing design file '../hdl/enigma_part4.v'
Top Level Modules:
       test_enigma_part4
TimeScale is 1 ns / 1 ps
Starting vcs inline pass...
3 modules and 0 UDP read.
recompiling module test_enigma_part4
	However, due to incremental compilation, only 1 module needs to be compiled. 
rm -f _csrc*.so pre_vcsobj_*.so share_vcsobj_*.so
ld -shared  -o .//../simv.daidir//_csrc0.so objs/amcQw_d.o 
rm -f _csrc0.so
if [ -x ../simv ]; then chmod -x ../simv; fi
g++  -o ../simv   -Wl,-rpath-link=./ -Wl,-rpath='$ORIGIN'/simv.daidir/ -Wl,-rpath=./simv.daidir/ \
-Wl,-rpath='$ORIGIN'/simv.daidir//scsim.db.dir  -rdynamic     _31677_archive_1.so \
_prev_archive_1.so _csrc0.so  SIM_l.o  _csrc0.so     rmapats_mop.o rmapats.o rmar.o \
rmar_nd.o  rmar_llvm_0_1.o rmar_llvm_0_0.o          /usr/cad/synopsys/vcs/2017.12/linux64/lib/libzerosoft_rt_stubs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvirsim.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/liberrorinf.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libsnpsmalloc.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvfs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsnew.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libsimprofile.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libuclinative.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_tls.o \
-Wl,-whole-archive /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsucli.so -Wl,-no-whole-archive \
_vcs_pli_stub_.o   /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_save_restore_new.o \
/usr/cad/synopsys/verdi/2019.06/share/PLI/VCS/LINUX64/pli.a -ldl  -lc -lm -lpthread \
-ldl 
../simv up to date
Command: /home/u110/u110022124/ICLAB/HW2/part4/sim/./simv +v2k +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 +define+ASCII -a vcs_decrypt_pat3.log
[PASS]: PAT         373, golden_pat = 1a, code_out = 1a
[PASS]: PAT         374, golden_pat = 1a, code_out = 1a
[PASS]: PAT         375, golden_pat = 1a, code_out = 1a
[PASS]: PAT         376, golden_pat = 1a, code_out = 1a
[PASS]: PAT         377, golden_pat = 1a, code_out = 1a
[PASS]: PAT         378, golden_pat = 1a, code_out = 1a
[PASS]: PAT         379, golden_pat = 1a, code_out = 1a
[PASS]: PAT         380, golden_pat = 1a, code_out = 1a
[PASS]: PAT         381, golden_pat = 1a, code_out = 1a
[PASS]: PAT         382, golden_pat = 1a, code_out = 1a
[PASS]: PAT         383, golden_pat = 1a, code_out = 1a
[PASS]: PAT         384, golden_pat = 1a, code_out = 1a
[PASS]: PAT         385, golden_pat = 1a, code_out = 1a
[PASS]: PAT         386, golden_pat = 1a, code_out = 1a
[PASS]: PAT         387, golden_pat = 1a, code_out = 1a
[PASS]: PAT         388, golden_pat = 1a, code_out = 1a
[PASS]: PAT         389, golden_pat = 1a, code_out = 1a
[PASS]: PAT         390, golden_pat = 1a, code_out = 1a
[PASS]: PAT         391, golden_pat = 1a, code_out = 1a
[PASS]: PAT         392, golden_pat = 1a, code_out = 1a
[PASS]: PAT         393, golden_pat = 1a, code_out = 1a
[PASS]: PAT         394, golden_pat = 1a, code_out = 1a
[PASS]: PAT         395, golden_pat = 1a, code_out = 1a
[PASS]: PAT         396, golden_pat = 1a, code_out = 1a
[PASS]: PAT         397, golden_pat = 1a, code_out = 1a
[PASS]: PAT         398, golden_pat = 1a, code_out = 1a
[PASS]: PAT         399, golden_pat = 1a, code_out = 1a
[PASS]: PAT         400, golden_pat = 1f, code_out = 1f
[PASS]: PAT         401, golden_pat = 1a, code_out = 1a
[PASS]: PAT         402, golden_pat = 1a, code_out = 1a
[PASS]: PAT         403, golden_pat = 1a, code_out = 1a
[PASS]: PAT         404, golden_pat = 1a, code_out = 1a
[PASS]: PAT         405, golden_pat = 1a, code_out = 1a
[PASS]: PAT         406, golden_pat = 1a, code_out = 1a
[PASS]: PAT         407, golden_pat = 1a, code_out = 1a
[PASS]: PAT         408, golden_pat = 1a, code_out = 1a
[PASS]: PAT         409, golden_pat = 1a, code_out = 1a
[PASS]: PAT         410, golden_pat = 1a, code_out = 1a
[PASS]: PAT         411, golden_pat = 1a, code_out = 1a
[PASS]: PAT         412, golden_pat = 1a, code_out = 1a
[PASS]: PAT         413, golden_pat = 1a, code_out = 1a
[PASS]: PAT         414, golden_pat = 1a, code_out = 1a
[PASS]: PAT         415, golden_pat = 1a, code_out = 1a
[PASS]: PAT         416, golden_pat = 1a, code_out = 1a
[PASS]: PAT         417, golden_pat = 1a, code_out = 1a
[PASS]: PAT         418, golden_pat = 1a, code_out = 1a
[PASS]: PAT         419, golden_pat = 1a, code_out = 1a
[PASS]: PAT         420, golden_pat = 1a, code_out = 1a
[PASS]: PAT         421, golden_pat = 1a, code_out = 1a
[PASS]: PAT         422, golden_pat = 1a, code_out = 1a
[PASS]: PAT         423, golden_pat = 1a, code_out = 1a
[PASS]: PAT         424, golden_pat = 1a, code_out = 1a
[PASS]: PAT         425, golden_pat = 1a, code_out = 1a
[PASS]: PAT         426, golden_pat = 1a, code_out = 1a
[PASS]: PAT         427, golden_pat = 1a, code_out = 1a
[PASS]: PAT         428, golden_pat = 1a, code_out = 1a
[PASS]: PAT         429, golden_pat = 1a, code_out = 1a
[PASS]: PAT         430, golden_pat = 1a, code_out = 1a
[PASS]: PAT         431, golden_pat = 1a, code_out = 1a
[PASS]: PAT         432, golden_pat = 1a, code_out = 1a
[PASS]: PAT         433, golden_pat = 1a, code_out = 1a
[PASS]: PAT         434, golden_pat = 1a, code_out = 1a
[PASS]: PAT         435, golden_pat = 1a, code_out = 1a
[PASS]: PAT         436, golden_pat = 1a, code_out = 1a
[PASS]: PAT         437, golden_pat = 1a, code_out = 1a
[PASS]: PAT         438, golden_pat = 1a, code_out = 1a
[PASS]: PAT         439, golden_pat = 1a, code_out = 1a
[PASS]: PAT         440, golden_pat = 1a, code_out = 1a
[PASS]: PAT         441, golden_pat = 1a, code_out = 1a
[PASS]: PAT         442, golden_pat = 1a, code_out = 1a
[PASS]: PAT         443, golden_pat = 1a, code_out = 1a
[PASS]: PAT         444, golden_pat = 1a, code_out = 1a
[PASS]: PAT         445, golden_pat = 1a, code_out = 1a
[PASS]: PAT         446, golden_pat = 1a, code_out = 1a
[PASS]: PAT         447, golden_pat = 1a, code_out = 1a
[PASS]: PAT         448, golden_pat = 1a, code_out = 1a
[PASS]: PAT         449, golden_pat = 1a, code_out = 1a
[PASS]: PAT         450, golden_pat = 1a, code_out = 1a
[PASS]: PAT         451, golden_pat = 1a, code_out = 1a
[PASS]: PAT         452, golden_pat = 1a, code_out = 1a
[PASS]: PAT         453, golden_pat = 1a, code_out = 1a
[PASS]: PAT         454, golden_pat = 1a, code_out = 1a
[PASS]: PAT         455, golden_pat = 1a, code_out = 1a
[PASS]: PAT         456, golden_pat = 1a, code_out = 1a
[PASS]: PAT         457, golden_pat = 1a, code_out = 1a
[PASS]: PAT         458, golden_pat = 1a, code_out = 1a
[PASS]: PAT         459, golden_pat = 1a, code_out = 1a
[PASS]: PAT         460, golden_pat = 1a, code_out = 1a
[PASS]: PAT         461, golden_pat = 1a, code_out = 1a
[PASS]: PAT         462, golden_pat = 1a, code_out = 1a
[PASS]: PAT         463, golden_pat = 1a, code_out = 1a
[PASS]: PAT         464, golden_pat = 1a, code_out = 1a
[PASS]: PAT         465, golden_pat = 1a, code_out = 1a
[PASS]: PAT         466, golden_pat = 1a, code_out = 1a
[PASS]: PAT         467, golden_pat = 1a, code_out = 1a
[PASS]: PAT         468, golden_pat = 1a, code_out = 1a
[PASS]: PAT         469, golden_pat = 1a, code_out = 1a
[PASS]: PAT         470, golden_pat = 1a, code_out = 1a
[PASS]: PAT         471, golden_pat = 1a, code_out = 1a
[PASS]: PAT         472, golden_pat = 1a, code_out = 1a
[PASS]: PAT         473, golden_pat = 1a, code_out = 1a
[PASS]: PAT         474, golden_pat = 1a, code_out = 1a
[PASS]: PAT         475, golden_pat = 1e, code_out = 1e
[PASS]: PAT         476, golden_pat = 1e, code_out = 1e
[PASS]: PAT         477, golden_pat = 3f, code_out = 3f
[PASS]: PAT         478, golden_pat = 3f, code_out = 3f
[PASS]: PAT         479, golden_pat = 3e, code_out = 3e
[PASS]: PAT         480, golden_pat = 1e, code_out = 1e
[PASS]: PAT         481, golden_pat = 1e, code_out = 1e
[PASS]: PAT         482, golden_pat = 1e, code_out = 1e
[PASS]: PAT         483, golden_pat = 1e, code_out = 1e
[PASS]: PAT         484, golden_pat = 1d, code_out = 1d
[PASS]: PAT         485, golden_pat = 3f, code_out = 3f
[PASS]: PAT         486, golden_pat = 3f, code_out = 3f
[PASS]: PAT         487, golden_pat = 1d, code_out = 1d
[PASS]: PAT         488, golden_pat = 1e, code_out = 1e
[PASS]: PAT         489, golden_pat = 1e, code_out = 1e
[PASS]: PAT         490, golden_pat = 1e, code_out = 1e
[PASS]: PAT         491, golden_pat = 1d, code_out = 1d
[PASS]: PAT         492, golden_pat = 3f, code_out = 3f
[PASS]: PAT         493, golden_pat = 3f, code_out = 3f
[PASS]: PAT         494, golden_pat = 1d, code_out = 1d
[PASS]: PAT         495, golden_pat = 1e, code_out = 1e
[PASS]: PAT         496, golden_pat = 1e, code_out = 1e
[PASS]: PAT         497, golden_pat = 1e, code_out = 1e
[PASS]: PAT         498, golden_pat = 1e, code_out = 1e
[PASS]: PAT         499, golden_pat = 1d, code_out = 1d
[PASS]: PAT         500, golden_pat = 3f, code_out = 3f
[PASS]: PAT         501, golden_pat = 3f, code_out = 3f
[PASS]: PAT         502, golden_pat = 3b, code_out = 3b
[PASS]: PAT         503, golden_pat = 1e, code_out = 1e
[PASS]: PAT         504, golden_pat = 1e, code_out = 1e
[PASS]: PAT         505, golden_pat = 1a, code_out = 1a
[PASS]: PAT         506, golden_pat = 1a, code_out = 1a
[PASS]: PAT         507, golden_pat = 1a, code_out = 1a
[PASS]: PAT         508, golden_pat = 1a, code_out = 1a
[PASS]: PAT         509, golden_pat = 1a, code_out = 1a
[PASS]: PAT         510, golden_pat = 1a, code_out = 1a
[PASS]: PAT         511, golden_pat = 1a, code_out = 1a
[PASS]: PAT         512, golden_pat = 1a, code_out = 1a
[PASS]: PAT         513, golden_pat = 1a, code_out = 1a
[PASS]: PAT         514, golden_pat = 1a, code_out = 1a
[PASS]: PAT         515, golden_pat = 1a, code_out = 1a
[PASS]: PAT         516, golden_pat = 1a, code_out = 1a
[PASS]: PAT         517, golden_pat = 1a, code_out = 1a
[PASS]: PAT         518, golden_pat = 1a, code_out = 1a
[PASS]: PAT         519, golden_pat = 1a, code_out = 1a
[PASS]: PAT         520, golden_pat = 1a, code_out = 1a
[PASS]: PAT         521, golden_pat = 1a, code_out = 1a
[PASS]: PAT         522, golden_pat = 1a, code_out = 1a
[PASS]: PAT         523, golden_pat = 1a, code_out = 1a
[PASS]: PAT         524, golden_pat = 1a, code_out = 1a
[PASS]: PAT         525, golden_pat = 1a, code_out = 1a
[PASS]: PAT         526, golden_pat = 1a, code_out = 1a
[PASS]: PAT         527, golden_pat = 1a, code_out = 1a
[PASS]: PAT         528, golden_pat = 1a, code_out = 1a
[PASS]: PAT         529, golden_pat = 1a, code_out = 1a
[PASS]: PAT         530, golden_pat = 1a, code_out = 1a
[PASS]: PAT         531, golden_pat = 1a, code_out = 1a
[PASS]: PAT         532, golden_pat = 1a, code_out = 1a
[PASS]: PAT         533, golden_pat = 1a, code_out = 1a
[PASS]: PAT         534, golden_pat = 1a, code_out = 1a
[PASS]: PAT         535, golden_pat = 1a, code_out = 1a
[PASS]: PAT         536, golden_pat = 1a, code_out = 1a
[PASS]: PAT         537, golden_pat = 1a, code_out = 1a
[PASS]: PAT         538, golden_pat = 1a, code_out = 1a
[PASS]: PAT         539, golden_pat = 1a, code_out = 1a
[PASS]: PAT         540, golden_pat = 1a, code_out = 1a
[PASS]: PAT         541, golden_pat = 1a, code_out = 1a
[PASS]: PAT         542, golden_pat = 1a, code_out = 1a
[PASS]: PAT         543, golden_pat = 1a, code_out = 1a
[PASS]: PAT         544, golden_pat = 1a, code_out = 1a
[PASS]: PAT         545, golden_pat = 1a, code_out = 1a
[PASS]: PAT         546, golden_pat = 1a, code_out = 1a
[PASS]: PAT         547, golden_pat = 1a, code_out = 1a
[PASS]: PAT         548, golden_pat = 1a, code_out = 1a
[PASS]: PAT         549, golden_pat = 1a, code_out = 1a
[PASS]: PAT         550, golden_pat = 1a, code_out = 1a
[PASS]: PAT         551, golden_pat = 1a, code_out = 1a
[PASS]: PAT         552, golden_pat = 1a, code_out = 1a
[PASS]: PAT         553, golden_pat = 1a, code_out = 1a
[PASS]: PAT         554, golden_pat = 1a, code_out = 1a
[PASS]: PAT         555, golden_pat = 1a, code_out = 1a
[PASS]: PAT         556, golden_pat = 1a, code_out = 1a
[PASS]: PAT         557, golden_pat = 1a, code_out = 1a
[PASS]: PAT         558, golden_pat = 1a, code_out = 1a
[PASS]: PAT         559, golden_pat = 1a, code_out = 1a
[PASS]: PAT         560, golden_pat = 1a, code_out = 1a
[PASS]: PAT         561, golden_pat = 1a, code_out = 1a
[PASS]: PAT         562, golden_pat = 1a, code_out = 1a
[PASS]: PAT         563, golden_pat = 1a, code_out = 1a
[PASS]: PAT         564, golden_pat = 1a, code_out = 1a
[PASS]: PAT         565, golden_pat = 1a, code_out = 1a
[PASS]: PAT         566, golden_pat = 1a, code_out = 1a
[PASS]: PAT         567, golden_pat = 1a, code_out = 1a
[PASS]: PAT         568, golden_pat = 1a, code_out = 1a
[PASS]: PAT         569, golden_pat = 1a, code_out = 1a
[PASS]: PAT         570, golden_pat = 1a, code_out = 1a
[PASS]: PAT         571, golden_pat = 1a, code_out = 1a
[PASS]: PAT         572, golden_pat = 1a, code_out = 1a
[PASS]: PAT         573, golden_pat = 1a, code_out = 1a
[PASS]: PAT         574, golden_pat = 1a, code_out = 1a
[PASS]: PAT         575, golden_pat = 1a, code_out = 1a
[PASS]: PAT         576, golden_pat = 1a, code_out = 1a
[PASS]: PAT         577, golden_pat = 1a, code_out = 1a
[PASS]: PAT         578, golden_pat = 1a, code_out = 1a
[PASS]: PAT         579, golden_pat = 1a, code_out = 1a
[PASS]: PAT         580, golden_pat = 1a, code_out = 1a
[PASS]: PAT         581, golden_pat = 1a, code_out = 1a
[PASS]: PAT         582, golden_pat = 1a, code_out = 1a
[PASS]: PAT         583, golden_pat = 1a, code_out = 1a
[PASS]: PAT         584, golden_pat = 1a, code_out = 1a
[PASS]: PAT         585, golden_pat = 1a, code_out = 1a
[PASS]: PAT         586, golden_pat = 1a, code_out = 1a
[PASS]: PAT         587, golden_pat = 1a, code_out = 1a
[PASS]: PAT         588, golden_pat = 1a, code_out = 1a
[PASS]: PAT         589, golden_pat = 1a, code_out = 1a
[PASS]: PAT         590, golden_pat = 1a, code_out = 1a
[PASS]: PAT         591, golden_pat = 1a, code_out = 1a
[PASS]: PAT         592, golden_pat = 1a, code_out = 1a
[PASS]: PAT         593, golden_pat = 1a, code_out = 1a
[PASS]: PAT         594, golden_pat = 1a, code_out = 1a
[PASS]: PAT         595, golden_pat = 1a, code_out = 1a
[PASS]: PAT         596, golden_pat = 1a, code_out = 1a
[PASS]: PAT         597, golden_pat = 1a, code_out = 1a
[PASS]: PAT         598, golden_pat = 1a, code_out = 1a
[PASS]: PAT         599, golden_pat = 1a, code_out = 1a
[PASS]: PAT         600, golden_pat = 1a, code_out = 1a
[PASS]: PAT         601, golden_pat = 1a, code_out = 1a
[PASS]: PAT         602, golden_pat = 1a, code_out = 1a
[PASS]: PAT         603, golden_pat = 1a, code_out = 1a
[PASS]: PAT         604, golden_pat = 1a, code_out = 1a
[PASS]: PAT         605, golden_pat = 1a, code_out = 1a
[PASS]: PAT         606, golden_pat = 1a, code_out = 1a
[PASS]: PAT         607, golden_pat = 1a, code_out = 1a
[PASS]: PAT         608, golden_pat = 1a, code_out = 1a
[PASS]: PAT         609, golden_pat = 1a, code_out = 1a
[PASS]: PAT         610, golden_pat = 1a, code_out = 1a
[PASS]: PAT         611, golden_pat = 1a, code_out = 1a
[PASS]: PAT         612, golden_pat = 1a, code_out = 1a
[PASS]: PAT         613, golden_pat = 1a, code_out = 1a
[PASS]: PAT         614, golden_pat = 1a, code_out = 1a
[PASS]: PAT         615, golden_pat = 1a, code_out = 1a
[PASS]: PAT         616, golden_pat = 1a, code_out = 1a
[PASS]: PAT         617, golden_pat = 1a, code_out = 1a
[PASS]: PAT         618, golden_pat = 1a, code_out = 1a
[PASS]: PAT         619, golden_pat = 1a, code_out = 1a
[PASS]: PAT         620, golden_pat = 1a, code_out = 1a
[PASS]: PAT         621, golden_pat = 1a, code_out = 1a
[PASS]: PAT         622, golden_pat = 1a, code_out = 1a
[PASS]: PAT         623, golden_pat = 1a, code_out = 1a
[PASS]: PAT         624, golden_pat = 1a, code_out = 1a
[PASS]: PAT         625, golden_pat = 1a, code_out = 1a
[PASS]: PAT         626, golden_pat = 1a, code_out = 1a
[PASS]: PAT         627, golden_pat = 1a, code_out = 1a
[PASS]: PAT         628, golden_pat = 1a, code_out = 1a
[PASS]: PAT         629, golden_pat = 1a, code_out = 1a
[PASS]: PAT         630, golden_pat = 1a, code_out = 1a
[PASS]: PAT         631, golden_pat = 1a, code_out = 1a
[PASS]: PAT         632, golden_pat = 1a, code_out = 1a
[PASS]: PAT         633, golden_pat = 1a, code_out = 1a
[PASS]: PAT         634, golden_pat = 1a, code_out = 1a
[PASS]: PAT         635, golden_pat = 1a, code_out = 1a
[PASS]: PAT         636, golden_pat = 1a, code_out = 1a
[PASS]: PAT         637, golden_pat = 1a, code_out = 1a
[PASS]: PAT         638, golden_pat = 1a, code_out = 1a
[PASS]: PAT         639, golden_pat = 1a, code_out = 1a
[PASS]: PAT         640, golden_pat = 1a, code_out = 1a
[PASS]: PAT         641, golden_pat = 1a, code_out = 1a
[PASS]: PAT         642, golden_pat = 1a, code_out = 1a
[PASS]: PAT         643, golden_pat = 1a, code_out = 1a
[PASS]: PAT         644, golden_pat = 1a, code_out = 1a
[PASS]: PAT         645, golden_pat = 1a, code_out = 1a
[PASS]: PAT         646, golden_pat = 1a, code_out = 1a
[PASS]: PAT         647, golden_pat = 1a, code_out = 1a
[PASS]: PAT         648, golden_pat = 1a, code_out = 1a
[PASS]: PAT         649, golden_pat = 1a, code_out = 1a
[PASS]: PAT         650, golden_pat = 1a, code_out = 1a
[PASS]: PAT         651, golden_pat = 1a, code_out = 1a
[PASS]: PAT         652, golden_pat = 1a, code_out = 1a
[PASS]: PAT         653, golden_pat = 1a, code_out = 1a
[PASS]: PAT         654, golden_pat = 1a, code_out = 1a
[PASS]: PAT         655, golden_pat = 1a, code_out = 1a
[PASS]: PAT         656, golden_pat = 1a, code_out = 1a
[PASS]: PAT         657, golden_pat = 1a, code_out = 1a
[PASS]: PAT         658, golden_pat = 1a, code_out = 1a
[PASS]: PAT         659, golden_pat = 1a, code_out = 1a
[PASS]: PAT         660, golden_pat = 1a, code_out = 1a
[PASS]: PAT         661, golden_pat = 1a, code_out = 1a
[PASS]: PAT         662, golden_pat = 1a, code_out = 1a
[PASS]: PAT         663, golden_pat = 1a, code_out = 1a
[PASS]: PAT         664, golden_pat = 1a, code_out = 1a
[PASS]: PAT         665, golden_pat = 1a, code_out = 1a
[PASS]: PAT         666, golden_pat = 1a, code_out = 1a
[PASS]: PAT         667, golden_pat = 1a, code_out = 1a
[PASS]: PAT         668, golden_pat = 1a, code_out = 1a
[PASS]: PAT         669, golden_pat = 1a, code_out = 1a
[PASS]: PAT         670, golden_pat = 1a, code_out = 1a
[PASS]: PAT         671, golden_pat = 1a, code_out = 1a
[PASS]: PAT         672, golden_pat = 1a, code_out = 1a
[PASS]: PAT         673, golden_pat = 1a, code_out = 1a
[PASS]: PAT         674, golden_pat = 1a, code_out = 1a
[PASS]: PAT         675, golden_pat = 1a, code_out = 1a
[PASS]: PAT         676, golden_pat = 1a, code_out = 1a
[PASS]: PAT         677, golden_pat = 1a, code_out = 1a
[PASS]: PAT         678, golden_pat = 1a, code_out = 1a
[PASS]: PAT         679, golden_pat = 1a, code_out = 1a
[PASS]: PAT         680, golden_pat = 1a, code_out = 1a
[PASS]: PAT         681, golden_pat = 1a, code_out = 1a
[PASS]: PAT         682, golden_pat = 1a, code_out = 1a
[PASS]: PAT         683, golden_pat = 1a, code_out = 1a
[PASS]: PAT         684, golden_pat = 1a, code_out = 1a
[PASS]: PAT         685, golden_pat = 1a, code_out = 1a
[PASS]: PAT         686, golden_pat = 1a, code_out = 1a
[PASS]: PAT         687, golden_pat = 1a, code_out = 1a
[PASS]: PAT         688, golden_pat = 1a, code_out = 1a
[PASS]: PAT         689, golden_pat = 1a, code_out = 1a
[PASS]: PAT         690, golden_pat = 1a, code_out = 1a
[PASS]: PAT         691, golden_pat = 1a, code_out = 1a
[PASS]: PAT         692, golden_pat = 1a, code_out = 1a
[PASS]: PAT         693, golden_pat = 1a, code_out = 1a
[PASS]: PAT         694, golden_pat = 1a, code_out = 1a
[PASS]: PAT         695, golden_pat = 1a, code_out = 1a
[PASS]: PAT         696, golden_pat = 1a, code_out = 1a
[PASS]: PAT         697, golden_pat = 1a, code_out = 1a
[PASS]: PAT         698, golden_pat = 1a, code_out = 1a
[PASS]: PAT         699, golden_pat = 1a, code_out = 1a
[PASS]: PAT         700, golden_pat = 1a, code_out = 1a
[PASS]: PAT         701, golden_pat = 1a, code_out = 1a
[PASS]: PAT         702, golden_pat = 1a, code_out = 1a
[PASS]: PAT         703, golden_pat = 1a, code_out = 1a
[PASS]: PAT         704, golden_pat = 1a, code_out = 1a
[PASS]: PAT         705, golden_pat = 1a, code_out = 1a
[PASS]: PAT         706, golden_pat = 1a, code_out = 1a
[PASS]: PAT         707, golden_pat = 1a, code_out = 1a
[PASS]: PAT         708, golden_pat = 1a, code_out = 1a
[PASS]: PAT         709, golden_pat = 1a, code_out = 1a
[PASS]: PAT         710, golden_pat = 1a, code_out = 1a
[PASS]: PAT         711, golden_pat = 1a, code_out = 1a
[PASS]: PAT         712, golden_pat = 1a, code_out = 1a
[PASS]: PAT         713, golden_pat = 1a, code_out = 1a
[PASS]: PAT         714, golden_pat = 1a, code_out = 1a
[PASS]: PAT         715, golden_pat = 1a, code_out = 1a
[PASS]: PAT         716, golden_pat = 1a, code_out = 1a
[PASS]: PAT         717, golden_pat = 1a, code_out = 1a
[PASS]: PAT         718, golden_pat = 1a, code_out = 1a
[PASS]: PAT         719, golden_pat = 1a, code_out = 1a
[PASS]: PAT         720, golden_pat = 1a, code_out = 1a
[PASS]: PAT         721, golden_pat = 1a, code_out = 1a
[PASS]: PAT         722, golden_pat = 1a, code_out = 1a
[PASS]: PAT         723, golden_pat = 1a, code_out = 1a
[PASS]: PAT         724, golden_pat = 1a, code_out = 1a
[PASS]: PAT         725, golden_pat = 1a, code_out = 1a
[PASS]: PAT         726, golden_pat = 1a, code_out = 1a
[PASS]: PAT         727, golden_pat = 1a, code_out = 1a
[PASS]: PAT         728, golden_pat = 1a, code_out = 1a
[PASS]: PAT         729, golden_pat = 1a, code_out = 1a
[PASS]: PAT         730, golden_pat = 1a, code_out = 1a
[PASS]: PAT         731, golden_pat = 1a, code_out = 1a
[PASS]: PAT         732, golden_pat = 1a, code_out = 1a
[PASS]: PAT         733, golden_pat = 1a, code_out = 1a
[PASS]: PAT         734, golden_pat = 1a, code_out = 1a
[PASS]: PAT         735, golden_pat = 1a, code_out = 1a
[PASS]: PAT         736, golden_pat = 1a, code_out = 1a
[PASS]: PAT         737, golden_pat = 1a, code_out = 1a
[PASS]: PAT         738, golden_pat = 1a, code_out = 1a
[PASS]: PAT         739, golden_pat = 1a, code_out = 1a
[PASS]: PAT         740, golden_pat = 1a, code_out = 1a
[PASS]: PAT         741, golden_pat = 1a, code_out = 1a
[PASS]: PAT         742, golden_pat = 1a, code_out = 1a
[PASS]: PAT         743, golden_pat = 1a, code_out = 1a
[PASS]: PAT         744, golden_pat = 1a, code_out = 1a
[PASS]: PAT         745, golden_pat = 1a, code_out = 1a
[PASS]: PAT         746, golden_pat = 1a, code_out = 1a
[PASS]: PAT         747, golden_pat = 1a, code_out = 1a
[PASS]: PAT         748, golden_pat = 1a, code_out = 1a
[PASS]: PAT         749, golden_pat = 1a, code_out = 1a
[PASS]: PAT         750, golden_pat = 1a, code_out = 1a
[PASS]: PAT         751, golden_pat = 1a, code_out = 1a
[PASS]: PAT         752, golden_pat = 1a, code_out = 1a
[PASS]: PAT         753, golden_pat = 1a, code_out = 1a
[PASS]: PAT         754, golden_pat = 1a, code_out = 1a
[PASS]: PAT         755, golden_pat = 1a, code_out = 1a
[PASS]: PAT         756, golden_pat = 1a, code_out = 1a
[PASS]: PAT         757, golden_pat = 1a, code_out = 1a
[PASS]: PAT         758, golden_pat = 1a, code_out = 1a
[PASS]: PAT         759, golden_pat = 1a, code_out = 1a
[PASS]: PAT         760, golden_pat = 1a, code_out = 1a
[PASS]: PAT         761, golden_pat = 1a, code_out = 1a
[PASS]: PAT         762, golden_pat = 1a, code_out = 1a
[PASS]: PAT         763, golden_pat = 1a, code_out = 1a
[PASS]: PAT         764, golden_pat = 1a, code_out = 1a
[PASS]: PAT         765, golden_pat = 1a, code_out = 1a
[PASS]: PAT         766, golden_pat = 1a, code_out = 1a
[PASS]: PAT         767, golden_pat = 1a, code_out = 1a
[PASS]: PAT         768, golden_pat = 1a, code_out = 1a
[PASS]: PAT         769, golden_pat = 1a, code_out = 1a
[PASS]: PAT         770, golden_pat = 1a, code_out = 1a
[PASS]: PAT         771, golden_pat = 1a, code_out = 1a
[PASS]: PAT         772, golden_pat = 1a, code_out = 1a
[PASS]: PAT         773, golden_pat = 1a, code_out = 1a
[PASS]: PAT         774, golden_pat = 1a, code_out = 1a
[PASS]: PAT         775, golden_pat = 1a, code_out = 1a
[PASS]: PAT         776, golden_pat = 1a, code_out = 1a
[PASS]: PAT         777, golden_pat = 1a, code_out = 1a
[PASS]: PAT         778, golden_pat = 1a, code_out = 1a
[PASS]: PAT         779, golden_pat = 1a, code_out = 1a
[PASS]: PAT         780, golden_pat = 1a, code_out = 1a
[PASS]: PAT         781, golden_pat = 1a, code_out = 1a
[PASS]: PAT         782, golden_pat = 1a, code_out = 1a
[PASS]: PAT         783, golden_pat = 1a, code_out = 1a
[PASS]: PAT         784, golden_pat = 1a, code_out = 1a
[PASS]: PAT         785, golden_pat = 1a, code_out = 1a
[PASS]: PAT         786, golden_pat = 1a, code_out = 1a
[PASS]: PAT         787, golden_pat = 1a, code_out = 1a
[PASS]: PAT         788, golden_pat = 1a, code_out = 1a
[PASS]: PAT         789, golden_pat = 1a, code_out = 1a
[PASS]: PAT         790, golden_pat = 1a, code_out = 1a
[PASS]: PAT         791, golden_pat = 1a, code_out = 1a
[PASS]: PAT         792, golden_pat = 1a, code_out = 1a
[PASS]: PAT         793, golden_pat = 1a, code_out = 1a
